VASEmethod[EllipsometerType=4 , CompleteEASE=6.50, AcqTime=6.023, ZoneAve=1, Recipe=Krzysztof_recipe, Acq. Parameters=Krzysztof_rec.parms,M2K=1, EID=1180286, Measurement Start Time=10/11/2023-09:55:40]
Angstroms
dPolE	3682.925049	50.000000	-0.578690	1.000000
E	3698.775146	50.000000	38.643791	153.243469	0.010680	0.018669
uR	3698.775146	50.000000	0.569890	1.000000
dPolE	3698.775146	50.000000	-0.453672	1.000000
E	3714.625244	50.000000	38.501106	153.684784	0.010973	0.019130
uR	3714.625244	50.000000	0.565652	1.000000
dPolE	3714.625244	50.000000	-0.350858	1.000000
E	3730.475098	50.000000	38.362106	154.143661	0.010569	0.018382
uR	3730.475098	50.000000	0.559822	1.000000
dPolE	3730.475098	50.000000	-0.267516	1.000000
E	3746.324951	50.000000	38.212074	154.565170	0.010905	0.019068
uR	3746.324951	50.000000	0.554172	1.000000
dPolE	3746.324951	50.000000	-0.315115	1.000000
E	3762.174561	50.000000	38.064678	154.915207	0.010770	0.019009
uR	3762.174561	50.000000	0.548602	1.000000
dPolE	3762.174561	50.000000	-0.785764	1.000000
E	3778.024170	50.000000	37.938942	155.138718	0.010854	0.019238
uR	3778.024170	50.000000	0.543317	1.000000
dPolE	3778.024170	50.000000	-0.286736	1.000000
E	3793.873535	50.000000	37.758781	155.430725	0.011000	0.019427
uR	3793.873535	50.000000	0.538457	1.000000
dPolE	3793.873535	50.000000	-0.224556	1.000000
E	3809.722900	50.000000	37.624546	155.723190	0.010715	0.018847
uR	3809.722900	50.000000	0.531644	1.000000
dPolE	3809.722900	50.000000	-0.101315	1.000000
E	3825.572021	50.000000	37.483829	156.074005	0.011159	0.019667
uR	3825.572021	50.000000	0.525039	1.000000
dPolE	3825.572021	50.000000	-0.533925	1.000000
E	3841.421143	50.000000	37.317947	156.284515	0.010941	0.019469
uR	3841.421143	50.000000	0.519017	1.000000
dPolE	3841.421143	50.000000	-0.551877	1.000000
E	3857.270020	50.000000	37.186989	156.428909	0.010902	0.019493
uR	3857.270020	50.000000	0.513580	1.000000
dPolE	3857.270020	50.000000	-0.168269	1.000000
E	3873.118896	50.000000	37.078957	156.570679	0.010821	0.019297
uR	3873.118896	50.000000	0.510716	1.000000
dPolE	3873.118896	50.000000	-0.568723	1.000000
E	3888.967529	50.000000	36.947811	156.724701	0.010812	0.019150
uR	3888.967529	50.000000	0.505537	1.000000
dPolE	3888.967529	50.000000	-0.403613	1.000000
E	3904.815918	50.000000	36.812695	157.013168	0.010953	0.019377
uR	3904.815918	50.000000	0.498140	1.000000
dPolE	3904.815918	50.000000	-0.460939	1.000000
E	3920.664307	50.000000	36.680573	157.112640	0.010728	0.019138
uR	3920.664307	50.000000	0.493460	1.000000
dPolE	3920.664307	50.000000	-0.488523	1.000000
E	3936.512451	50.000000	36.556408	157.252167	0.010817	0.019462
uR	3936.512451	50.000000	0.490625	1.000000
dPolE	3936.512451	50.000000	-0.548694	1.000000
E	3952.360352	50.000000	36.476669	157.284332	0.010626	0.019151
uR	3952.360352	50.000000	0.487047	1.000000
dPolE	3952.360352	50.000000	-0.720254	1.000000
E	3968.208008	50.000000	36.361031	157.379150	0.011075	0.019848
uR	3968.208008	50.000000	0.483772	1.000000
dPolE	3968.208008	50.000000	-0.453024	1.000000
E	3984.055664	50.000000	36.256596	157.502151	0.010976	0.019534
uR	3984.055664	50.000000	0.480252	1.000000
dPolE	3984.055664	50.000000	-0.177633	1.000000
E	3999.903320	50.000000	36.165878	157.690475	0.011116	0.019797
uR	3999.903320	50.000000	0.474153	1.000000
dPolE	3999.903320	50.000000	-0.325442	1.000000
E	4015.750488	50.000000	36.069336	157.842636	0.010922	0.019615
uR	4015.750488	50.000000	0.468985	1.000000
dPolE	4015.750488	50.000000	-0.317542	1.000000
E	4031.597656	50.000000	35.978561	157.860626	0.010714	0.019422
